Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-03-02 00:00:00-05:00,6.3314532085669555,6.358597274784726,6.265403278297968,6.2988810539245605,566546400,0.0,0.0
2010-03-03 00:00:00-05:00,6.301594602627543,6.3296430795924445,6.271434889359046,6.313356399536133,372052800,0.0,0.0
2010-03-04 00:00:00-05:00,6.311850147027544,6.361311794446418,6.292245404238733,6.354978084564209,366041200,0.0,0.0
2010-03-05 00:00:00-05:00,6.482554717684232,6.6261155877236675,6.473204955425468,6.6034955978393555,899620400,0.0,0.0
2010-03-08 00:00:00-05:00,6.635465111908911,6.63787755116477,6.582383797412738,6.60741662979126,429889600,0.0,0.0
2010-03-09 00:00:00-05:00,6.5841925743335885,6.785961622674459,6.57152555850611,6.726245403289795,920259200,0.0,0.0
2010-03-10 00:00:00-05:00,6.750674643370435,6.800438290958813,6.7316739193563775,6.781135559082031,596218000,0.0,0.0
2010-03-11 00:00:00-05:00,6.753088385571822,6.801041603088379,6.735293677249482,6.801041603088379,405700400,0.0,0.0
2010-03-12 00:00:00-05:00,6.8574399405863256,6.86829772771501,6.8085815092159105,6.834217548370361,416323600,0.0,0.0
2010-03-15 00:00:00-04:00,6.797422075089211,6.801040531874498,6.642701840039799,6.750976085662842,493502800,0.0,0.0
2010-03-16 00:00:00-04:00,6.7612314320253795,6.785359045120684,6.71086456654321,6.769374370574951,446908000,0.0,0.0
2010-03-17 00:00:00-04:00,6.782946228129193,6.8296938310151	,6.733786186066592,6.7594218254089355,450956800,0.0,0.0
2010-03-18 00:00:00-04:00,6.758817670545312,6.785962140842283,6.713880102651363,6.775406360626221,342109600,0.0,0.0
2010-03-19 00:00:00-04:00,6.779628111587152,6.793199942612701,6.672258676124844,6.703022003173828,559445600,0.0,0.0
2010-03-22 00:00:00-04:00,6.649338073879366,6.816122126357358,6.639686707423089,6.778421878814697,456419600,0.0,0.0
2010-03-23 00:00:00-04:00,6.805263108108381,6.899965524828803,6.758816715296855,6.887298107147217,602431200,0.0,0.0
2010-03-24 00:00:00-04:00,6.86558198648511,6.942791287383702,6.861660717203007,6.917758464813232,597780400,0.0,0.0
2010-03-25 00:00:00-04:00,6.96450985411902,6.966018283237136,6.8236630032866,6.835727214813232,542284400,0.0,0.0
2010-03-26 00:00:00-04:00,6.905091637928367,6.995570756061148,6.893027433369019,6.963903427124023,640875200,0.0,0.0
2010-03-29 00:00:00-04:00,7.027241265948588,7.053479711704051,6.985620551502843,7.008842945098877,540744400,0.0,0.0
2010-03-30 00:00:00-04:00,7.135818754668645,7.162360024206567,7.064942708821021,7.113198757171631,527310000,0.0,0.0
2010-03-31 00:00:00-04:00,7.102337324373634,7.136116295466988,7.0712723969248605,7.087558269500732,430659600,0.0,0.0
2010-04-01 00:00:00-04:00,7.160244955525925,7.200055230060419,7.0197001578273035,7.116814613342285,603145200,0.0,0.0
2010-04-05 00:00:00-04:00,7.08695896127436,7.193422805894199,7.080624847745595,7.192819595336914,684507600,0.0,0.0
2010-04-06 00:00:00-04:00,7.184070634329349,7.245596476392711,7.147878820406036,7.224484920501709,447017200,0.0,0.0
2010-04-07 00:00:00-04:00,7.2247872771978,7.296266503658933,7.197944816289124,7.256455421447754,628502000,0.0,0.0
2010-04-08 00:00:00-04:00,7.2516289895553845,7.28480475374773,7.17924535761676,7.236850738525391,572989200,0.0,0.0
2010-04-09 00:00:00-04:00,7.28148806511088,7.295361904362672,7.2522327632788395,7.29234504699707,334182800,0.0,0.0
2010-04-12 00:00:00-04:00,7.304709696083792,7.330948943169254,7.292947497143208,7.307424545288086,333026400,0.0,0.0
2010-04-13 00:00:00-04:00,7.29445569854425,7.322805778257653,7.271834908845085,7.311645984649658,306210800,0.0,0.0
2010-04-14 00:00:00-04:00,7.397603442104725,7.413588115504909,7.361110419846437,7.409968852996826,404076400,0.0,0.0
2010-04-15 00:00:00-04:00,7.412680946559049,7.510700600306579,7.404538010735852,7.507383346557617,376784800,0.0,0.0
2010-04-16 00:00:00-04:00,7.496828730909595,7.574340061528531,7.37558665840684,7.461542129516602,750545600,0.0,0.0
2010-04-19 00:00:00-04:00,7.4503822099917505,7.476319449354646,7.2917411113945505,7.4515886306762695,566924400,0.0,0.0
2010-04-20 00:00:00-04:00,7.495924143663413,7.517337710310046,7.327632467862132,7.376792907714844,738326400,0.0,0.0
2010-04-21 00:00:00-04:00,7.80536436852909,7.849096723108259,7.712773578620569,7.8180317878723145,982391200,0.0,0.0
2010-04-22 00:00:00-04:00,7.7884747183219325,8.04513470391903,7.726948062743312,8.036689758300781,793424800,0.0,0.0
2010-04-23 00:00:00-04:00,8.08253286741308,8.208902639148869,8.052675157885878,8.168187141418457,796955600,0.0,0.0
2010-04-26 00:00:00-04:00,8.199853153488645,8.217345446797788,8.08856286675735,8.128072738647461,479068800,0.0,0.0
2010-04-27 00:00:00-04:00,8.060818284519518,8.078009380232006,7.857239985761043,7.903082370758057,709343600,0.0,0.0
2010-04-28 00:00:00-04:00,7.939574205350319,7.962193384249827,7.733281108666326,7.889810562133789,758402400,0.0,0.0
2010-04-29 00:00:00-04:00,7.932636782449395,8.143152348665158,7.902175869803862,8.10213565826416,558840800,0.0,0.0
2010-04-30 00:00:00-04:00,8.122345178858293,8.160346637954486,7.871718042161081,7.87443208694458,542463600,0.0,0.0
2010-05-03 00:00:00-04:00,7.957371561022351,8.079217675990567,7.9284174546385495,8.033072471618652,454342000,0.0,0.0
2010-05-04 00:00:00-04:00,7.928719689627238,7.940783094386049,7.743538091160613,7.801745891571045,723819600,0.0,0.0
2010-05-05 00:00:00-04:00,7.631343598986691,7.7854602640531425,7.50165575215482,7.720616340637207,883103200,0.0,0.0
2010-05-06 00:00:00-04:00,7.655470509280449,7.788776801625881,6.009346586950848,7.426859378814697,1285860800,0.0,0.0
2010-05-07 00:00:00-04:00,7.35025046278635,7.436507111039297,6.792293071128481,7.113494873046875,1676018400,0.0,0.0
2010-05-10 00:00:00-04:00,7.547497878798201,7.680200954124638,7.495622586334482,7.660295009613037,984306400,0.0,0.0
2010-05-11 00:00:00-04:00,7.595453450724566,7.838240467463927,7.555039953723252,7.736602306365967,848906800,0.0,0.0
2010-05-12 00:00:00-04:00,7.818631494958893,7.935953872624083,7.802346429274523,7.904587745666504,654379600,0.0,0.0
2010-05-13 00:00:00-04:00,7.938669364484399,7.992354279997456,7.732979468343068,7.792093276977539,599712400,0.0,0.0
2010-05-14 00:00:00-04:00,7.695579474115252,7.735390542556398,7.524875011733401,7.655165195465088,759362800,0.0,0.0
2010-05-17 00:00:00-04:00,7.681707653373502,7.726344410510361,7.4708900815969495,7.667230606079102,762834800,0.0,0.0
2010-05-18 00:00:00-04:00,7.750474846110415,7.797825664220145,7.547800136786893,7.611136436462402,782678400,0.0,0.0
2010-05-19 00:00:00-04:00,7.5248778828753595,7.628024451911206,7.384635079861803,7.489892482757568,1025726800,0.0,0.0
2010-05-20 00:00:00-04:00,7.295057012901785,7.35447281791994,7.12405134202867,7.170799732208252,1282915200,0.0,0.0
2010-05-21 00:00:00-04:00,7.021809399313651,7.374076934612573,6.977474654286238,7.308328628540039,1223891200,0.0,0.0
2010-05-24 00:00:00-04:00,7.457921799451412,7.567100453329942,7.42715887791613,7.4422383308410645,754238800,0.0,0.0
2010-05-25 00:00:00-04:00,7.218756209559824,7.442240466589419,7.152706672727962,7.395794868469238,1048006400,0.0,0.0
2010-05-26 00:00:00-04:00,7.542371308127335,7.604199172755036,7.35145882005951,7.362316608428955,850654000,0.0,0.0
2010-05-27 00:00:00-04:00,7.55805322413994,7.657279322385428,7.51311525699495,7.640992641448975,666282400,0.0,0.0
2010-05-28 00:00:00-04:00,7.823158241424688,7.823459443922284,7.640991937303122,7.7474565505981445,815614800,0.0,0.0
2010-06-01 00:00:00-04:00,7.83220687914778,8.020705714901846,7.810190100449238,7.866589069366455,876472800,0.0,0.0
2010-06-02 00:00:00-04:00,7.97848161397985,7.986323349640433,7.8515086360623,7.96068811416626,688548000,0.0,0.0
2010-06-03 00:00:00-04:00,7.997785296796863,8.008945094977296,7.8539232004869,7.935657024383545,650106800,0.0,0.0
2010-06-04 00:00:00-04:00,7.7875699878855285,7.898859495157431,7.67959854070582,7.719710826873779,758304400,0.0,0.0
2010-06-07 00:00:00-04:00,7.789984921872347,7.815922172365079,7.556547251373933,7.568310260772705,886942000,0.0,0.0
2010-06-08 00:00:00-04:00,7.637675895226265,7.654565787691884,7.408762766076205,7.519751071929932,1000770400,0.0,0.0
2010-06-09 00:00:00-04:00,7.584292610616597,7.597262037235905,7.313457576706573,7.334870338439941,854630000,0.0,0.0
2010-06-10 00:00:00-04:00,7.384334671295068,7.569515484102851,7.304712486787771,7.5553412437438965,776356000,0.0,0.0
2010-06-11 00:00:00-04:00,7.486575794269333,7.65637592164539,7.460638548777402,7.645820140838623,545759200,0.0,0.0
2010-06-14 00:00:00-04:00,7.719712902947451,7.815922175115782,7.660901077351324,7.669044017791748,602960400,0.0,0.0
2010-06-15 00:00:00-04:00,7.710060370151439,7.837033363831016,7.7058378965792675,7.832207679748535,585074000,0.0,0.0
2010-06-16 00:00:00-04:00,7.874731421286307,8.075294451076727,7.860556379475888,8.06021499633789,783678000,0.0,0.0
2010-06-17 00:00:00-04:00,8.161252878862616,8.230621295084541,8.128077099984981,8.199556350708008,872855200,0.0,0.0
2010-06-18 00:00:00-04:00,8.211016730442967,8.29395698484285,8.185983891731766,8.265907287597656,784621600,0.0,0.0
2010-06-21 00:00:00-04:00,8.375079625458563,8.414890691785764,8.104847909000027,8.14827823638916,776490400,0.0,0.0
2010-06-22 00:00:00-04:00,8.208299642550527,8.32320840734695,8.188394504300105,8.259269714355469,717262000,0.0,0.0
2010-06-23 00:00:00-04:00,8.28128749045026,8.283700332390314,8.079819215228104,8.172410011291504,768457200,0.0,0.0
2010-06-24 00:00:00-04:00,8.173313775353543,8.239666118081951,8.085850678034845,8.112995147705078,714277200,0.0,0.0
2010-06-25 00:00:00-04:00,8.14496549410357,8.15129880179257,8.016785273887226,8.043627738952637,549942400,0.0,0.0
2010-06-28 00:00:00-04:00,8.050562245010367,8.135614100459176,7.977877409979255,8.09188175201416,584948000,0.0,0.0
2010-06-29 00:00:00-04:00,7.965811830584871,7.973955571723301,7.669642842881361,7.726041793823242,1133344800,0.0,0.0
2010-06-30 00:00:00-04:00,7.742329961627023,7.78033141369642,7.5402601032828525,7.586102485656738,739452000,0.0,0.0
2010-07-01 00:00:00-04:00,7.669647036970226,7.684727301626676,7.335476425729177,7.49411678314209,1022896000,0.0,0.0
2010-07-02 00:00:00-04:00,7.55473622068473,7.568007656806129,7.334871232100075,7.447669982910156,693842800,0.0,0.0
2010-07-06 00:00:00-04:00,7.570115120348401,7.624402429515356,7.424141468322718,7.498636722564697,615235600,0.0,0.0
2010-07-07 00:00:00-04:00,7.554736127180216,7.804460434576895,7.532418950057314,7.801443576812744,654556000,0.0,0.0
2010-07-08 00:00:00-04:00,7.916353164619909,7.929020584747674,7.687440021400643,7.783951282501221,738144400,0.0,0.0
2010-07-09 00:00:00-04:00,7.747756865389392,7.838537999196974,7.6955803841701815,7.830093860626221,433322400,0.0,0.0
2010-07-12 00:00:00-04:00,7.797219648632839,7.897350143547039,7.686533376021682,7.75982141494751,562878400,0.0,0.0
2010-07-13 00:00:00-04:00,7.730568090903437,7.732980127141954,7.432286589144427,7.594244956970215,1190924000,0.0,0.0
2010-07-14 00:00:00-04:00,7.521258878337123,7.714883777743313,7.509797075472372,7.622292995452881,812047600,0.0,0.0
2010-07-15 00:00:00-04:00,7.48657240064536,7.750168820180301,7.458523528493811,7.583686828613281,824866000,0.0,0.0
2010-07-16 00:00:00-04:00,7.635865616887982,7.689851739127488,7.492003561992148,7.5369415283203125,1039858400,0.0,0.0
2010-07-19 00:00:00-04:00,7.536339818207942,7.536339818207942,7.226296862113787,7.406651973724365,1024478000,0.0,0.0
2010-07-20 00:00:00-04:00,7.325822881557023,7.627420836960374,7.238660991104666,7.596959114074707,1074950800,0.0,0.0
2010-07-21 00:00:00-04:00,7.995067743620889,7.996877374530023,7.660596086801904,7.6678338050842285,1185671200,0.0,0.0
2010-07-22 00:00:00-04:00,7.771583605293058,7.841554390135284,7.700104392007548,7.811997890472412,645318800,0.0,0.0
2010-07-23 00:00:00-04:00,7.7537928875550906,7.853019015444109,7.729363261529301,7.839748382568359,533388800,0.0,0.0
2010-07-26 00:00:00-04:00,7.841556155454952,7.844572207666292,7.772490573201244,7.819841384887695,420551600,0.0,0.0
2010-07-27 00:00:00-04:00,7.867794464605027,7.986322483572931,7.850603371736749,7.9646077156066895,584771600,0.0,0.0
2010-07-28 00:00:00-04:00,7.952242469597033,8.0222132632523,7.849095910261476,7.870508670806885,519985200,0.0,0.0
2010-07-29 00:00:00-04:00,7.862968788456154,7.921478583689696,7.7239324221415995,7.784553050994873,643806800,0.0,0.0
2010-07-30 00:00:00-04:00,7.717598326644106,7.8325062663854474,7.687739013679081,7.758615016937256,448210000,0.0,0.0
2010-08-02 00:00:00-04:00,7.854826140296656,7.9196692441308105,7.830095319548483,7.897351264953613,428055600,0.0,0.0
2010-08-03 00:00:00-04:00,7.8720181387468795,7.939877302345558,7.824064115042634,7.8997650146484375,417653600,0.0,0.0
2010-08-04 00:00:00-04:00,7.927212157330401,7.970641707941594,7.850908033119296,7.931434631347656,420375200,0.0,0.0
2010-08-05 00:00:00-04:00,7.893731923736656,7.9374642740965315,7.85814331627463,7.89282751083374,289097200,0.0,0.0
2010-08-06 00:00:00-04:00,7.834919589463178,7.886493671364244,7.770075685305614,7.844269752502441,444897600,0.0,0.0
2010-08-09 00:00:00-04:00,7.886192003235289,7.906399955435737,7.82858742021913,7.894335746765137,303128000,0.0,0.0
2010-08-10 00:00:00-04:00,7.837031136946955,7.855127447114211,7.7676627533267295,7.823760509490967,451920000,0.0,0.0
2010-08-11 00:00:00-04:00,7.702819704077011,7.711565850455026,7.534226055005194,7.5456862449646,620054400,0.0,0.0
2010-08-12 00:00:00-04:00,7.440128636149646,7.633453147430755,7.422937541757225,7.593944072723389,534920400,0.0,0.0
2010-08-13 00:00:00-04:00,7.58972087639501,7.596657392926908,7.512511560255085,7.512813568115234,354869200,0.0,0.0
2010-08-16 00:00:00-04:00,7.4669732699668865,7.540262149714678,7.438019161214413,7.468782901763916,318430000,0.0,0.0
2010-08-17 00:00:00-04:00,7.542371634072539,7.679599202042852,7.515830372466909,7.599373817443848,422640400,0.0,0.0
2010-08-18 00:00:00-04:00,7.611136995579211,7.68080580284386,7.5876117834113215,7.63254976272583,339696000,0.0,0.0
2010-08-19 00:00:00-04:00,7.625611534197932,7.644914268059281,7.5001469855166985,7.536338806152344,426706000,0.0,0.0
2010-08-20 00:00:00-04:00,7.521559261137149,7.658182776685117,7.509796257033888,7.529098987579346,384230000,0.0,0.0
2010-08-23 00:00:00-04:00,7.593944107680141,7.600277414478807,7.396699130415534,7.413286209106445,414041600,0.0,0.0
2010-08-24 00:00:00-04:00,7.318886229912848,7.328837993416804,7.197643356362106,7.236248016357422,602565600,0.0,0.0
2010-08-25 00:00:00-04:00,7.179246557578767,7.358698044208074,7.153912523772122,7.325521469116211,596867600,0.0,0.0
2010-08-26 00:00:00-04:00,7.402730997262116,7.411779154350366,7.246804714202881,7.246804714202881,466505200,0.0,0.0
2010-08-27 00:00:00-04:00,7.291137455752637,7.317074690666502,7.10444751094056,7.2872161865234375,548391200,0.0,0.0
2010-08-30 00:00:00-04:00,7.261280348759146,7.411778530247283,7.258867507072118,7.313758850097656,383289200,0.0,0.0
2010-08-31 00:00:00-04:00,7.294154573329945,7.375888373628398,7.248915404520185,7.331854820251465,420786800,0.0,0.0
2010-09-01 00:00:00-04:00,7.46365212239743,7.583989768393078,7.4277623146305,7.549909591674805,697037600,0.0,0.0
2010-09-02 00:00:00-04:00,7.5779587049891886,7.605404376983643,7.4968289152248975,7.605404376983643,415427600,0.0,0.0
2010-09-03 00:00:00-04:00,7.693471741549787,7.80476125122439,7.675677435889628,7.804460048675537,520788800,0.0,0.0
2010-09-07 00:00:00-04:00,7.740220038165598,7.827381942931972,7.728457835971037,7.77550745010376,342557600,0.0,0.0
2010-09-08 00:00:00-04:00,7.834919286529147,7.973956447153455,7.814410135560035,7.929621696472168,526551200,0.0,0.0
2010-09-09 00:00:00-04:00,7.993565264012902,8.038201244450871,7.929626541457127,7.934150218963623,438575200,0.0,0.0
2010-09-10 00:00:00-04:00,7.93776499666366,7.977274871927586,7.88377887834812,7.944400310516357,387542400,0.0,0.0
2010-09-13 00:00:00-04:00,8.017087561771259,8.091280846514783,8.015278735529371,8.053882598876953,388780000,0.0,0.0
2010-09-14 00:00:00-04:00,8.028849506900553,8.118122246729005,8.008039146886777,8.08464527130127,408150400,0.0,0.0
2010-09-15 00:00:00-04:00,8.087961804011202,8.154615345051397,8.07800842975319,8.149788856506348,429368800,0.0,0.0
2010-09-16 00:00:00-04:00,8.150392966736119,8.344319877407573,8.128074181720368,8.341303825378418,652103200,0.0,0.0
2010-09-17 00:00:00-04:00,8.375079944859161,8.383223685236105,8.254139923853852,8.305109977722168,634477200,0.0,0.0
2010-09-20 00:00:00-04:00,8.326526262434824,8.558757455779284,8.31958974487069,8.542169570922852,658677600,0.0,0.0
2010-09-21 00:00:00-04:00,8.561167455027924,8.666424825870383,8.528896109036598,8.558452606201172,668074400,0.0,0.0
2010-09-22 00:00:00-04:00,8.526484847607342,8.685427155278944,8.517436692098844,8.67849063873291,585289600,0.0,0.0
2010-09-23 00:00:00-04:00,8.635663810209795,8.829591520612924,8.625711241479317,8.713777542114258,786116800,0.0,0.0
2010-09-24 00:00:00-04:00,8.809687816663153,8.85281615841595,8.762940211991381,8.816322326660156,649488000,0.0,0.0
2010-09-27 00:00:00-04:00,8.866384962166157,8.889004139649428,8.776810248914027,8.781333923339844,482834800,0.0,0.0
2010-09-28 00:00:00-04:00,8.799731108332042,8.799731108332042,8.29395178994735,8.651646614074707,1035042400,0.0,0.0
2010-09-29 00:00:00-04:00,8.662807861564541,8.740620394448234,8.62571162904621,8.667030334472656,469644000,0.0,0.0
2010-09-30 00:00:00-04:00,8.716189917453374,8.746349627116269,8.482451160873179,8.55785083770752,673391600,0.0,0.0
2010-10-01 00:00:00-04:00,8.630234677861868,8.643203298175132,8.485467410083736,8.52075481414795,448142800,0.0,0.0
2010-10-04 00:00:00-04:00,8.493007879103123,8.532214942259357,8.377495107179413,8.403735160827637,435302000,0.0,0.0
2010-10-05 00:00:00-04:00,8.505073915028232,8.729763784942914,8.499644215202197,8.714383125305176,501967200,0.0,0.0
2010-10-06 00:00:00-04:00,8.733986130536538,8.806369778388644,8.603393878623296,8.721921920776367,670868800,0.0,0.0
2010-10-07 00:00:00-04:00,8.756604981606465,8.760827454473027,8.653157215115927,8.72282600402832,408399600,0.0,0.0
2010-10-08 00:00:00-04:00,8.79792430176309,8.882070146387036,8.746351821530096,8.869101524353027,658403200,0.0,0.0
2010-10-11 00:00:00-04:00,8.889308756313664,8.964707640596773,8.885086283494282,8.90800666809082,427753200,0.0,0.0
2010-10-12 00:00:00-04:00,8.909516312884731,9.032870843702504,8.821449192768355,9.00391674041748,558544000,0.0,0.0
2010-10-13 00:00:00-04:00,9.053982292260352,9.10706320357778,9.041918082708916,9.052172660827637,630092400,0.0,0.0
2010-10-14 00:00:00-04:00,9.098921893661723,9.122446301143826,9.060015213570642,9.117621421813965,435296400,0.0,0.0
2010-10-15 00:00:00-04:00,9.272339962243738,9.500348718047047,9.196035841044864,9.492506980895996,922194000,0.0,0.0
2010-10-18 00:00:00-04:00,9.60500203095487,9.620985899664301,9.478933464419018,9.590826988220215,1093010800,0.0,0.0
2010-10-19 00:00:00-04:00,9.150489629865215,9.463246477542555,9.048549518919843,9.334162712097168,1232784000,0.0,0.0
2010-10-20 00:00:00-04:00,9.319389430425575,9.47772857318852,9.255149521257946,9.365533828735352,721624400,0.0,0.0
2010-10-21 00:00:00-04:00,9.420725032093682,9.492505465384221,9.253036552715969,9.335071563720703,551460000,0.0,0.0
2010-10-22 00:00:00-04:00,9.321498172130982,9.350753474096441,9.237956349778312,9.273242950439453,372778000,0.0,0.0
2010-10-25 00:00:00-04:00,9.322103331210911,9.397803427582874,9.302498587966703,9.314562797546387,392462000,0.0,0.0
2010-10-26 00:00:00-04:00,9.255148539345516,9.341707229325085,9.21835270028415,9.29073715209961,392929600,0.0,0.0
2010-10-27 00:00:00-04:00,9.278671639006703,9.346530794683819,9.216843781891964,9.284100532531738,399002800,0.0,0.0
2010-10-28 00:00:00-04:00,9.287720129662281,9.289228558503792,9.075094480654538,9.205987930297852,551051200,0.0,0.0
2010-10-29 00:00:00-04:00,9.17552285586689,9.225286493095924,9.074185145317955,9.077503204345703,430511200,0.0,0.0
2010-11-01 00:00:00-04:00,9.114902047828123,9.216842170131063,9.114298837541938,9.174015045166016,423889200,0.0,0.0
2010-11-02 00:00:00-04:00,9.259070493754084,9.355279761473673,9.259070493754084,9.330246925354004,433930000,0.0,0.0
2010-11-03 00:00:00-04:00,9.39086610401753,9.436408088596123,9.305212639414155,9.433995246887207,508348400,0.0,0.0
2010-11-04 00:00:00-04:00,9.513917456684755,9.656573886614082,9.501250039255346,9.598968505859375,642488000,0.0,0.0
2010-11-05 00:00:00-04:00,9.590525643924838,9.638177661514813,9.553127399221943,9.564587593078613,361253200,0.0,0.0
2010-11-08 00:00:00-05:00,9.566694746859275,9.644205244426612,9.55342412241604,9.609521865844727,281758400,0.0,0.0
2010-11-09 00:00:00-05:00,9.682816965344461,9.690357501054462,9.485270714693831,9.532922744750977,383544000,0.0,0.0
2010-11-10 00:00:00-05:00,9.549812147822353,9.614052875316956,9.456618113895786,9.591734886169434,384227200,0.0,0.0
2010-11-11 00:00:00-05:00,9.50035015641402,9.60289435474402,9.47773016003856,9.550114631652832,361284000,0.0,0.0
2010-11-12 00:00:00-05:00,9.530504690052638,9.545584142516528,9.1574283732061,9.290130615234375,795846800,0.0,0.0
2010-11-15 00:00:00-05:00,9.303099148810286,9.365831404618218,9.237048833922984,9.260272026062012,403606000,0.0,0.0
2010-11-16 00:00:00-05:00,9.22045966337656,9.277159808694696,9.027436435589443,9.09589958190918,657650000,0.0,0.0
2010-11-17 00:00:00-05:00,9.084140847903637,9.168286685367097,8.980391075105858,9.063029289245605,479449600,0.0,0.0
2010-11-18 00:00:00-05:00,9.204779089272865,9.339593785970834,9.189398433126808,9.30219554901123,494491200,0.0,0.0
2010-11-19 00:00:00-05:00,9.288322346690142,9.301290966514362,9.205986147450934,9.250924110412598,384843200,0.0,0.0
2010-11-22 00:00:00-05:00,9.24941563658143,9.450883865356445,9.224986825601972,9.450883865356445,393075200,0.0,0.0
2010-11-23 00:00:00-05:00,9.363117384742083,9.402326054785997,9.245795798504284,9.31124210357666,519447600,0.0,0.0
2010-11-24 00:00:00-05:00,9.409865403745929,9.512409550125666,9.402326482579644,9.49431324005127,413725200,0.0,0.0
